offense_type_id,year,state,num_arrests,total_arrests_that_year,perc_tot_arrests
34,2017,CT,90,39975,0.002251407
37,2017,AZ,17,7554,0.002250463
42,2017,AZ,17,7554,0.002250463
20,2007,CT,79,35110,0.002250071
32,2005,AR,79,35143,0.002247958
50,1992,AL,6,2671,0.00224635
29,2016,MA,136,60669,0.002241672
29,2018,MA,120,53546,0.002241064
32,2018,AR,148,66118,0.002238422
29,2009,AR,126,56428,0.002232934
41,2005,CO,176,78835,0.002232511
20,2003,MA,91,40857,0.002227281
30,2001,CT,52,23358,0.002226218
29,2010,MA,158,71228,0.002218229
29,2014,MA,145,65425,0.002216278
41,1998,CO,113,51040,0.00221395
8,2009,CT,99,44723,0.002213626
34,2009,CT,99,44723,0.002213626
53,2015,AR,127,57544,0.002207007
30,2010,CT,96,43523,0.00220573
14,2006,AL,3,1362,0.002202643
32,2006,AL,3,1362,0.002202643
30,2017,CT,88,39975,0.002201376
37,2014,MA,144,65425,0.002200994
3,1999,CT,14,6363,0.00220022
33,2008,CT,103,46817,0.002200056
22,2017,AR,133,60711,0.002190707
41,2011,CO,170,77660,0.002189029
29,2004,AR,65,29703,0.002188331
37,2017,MA,125,57296,0.002181653
42,2006,CO,166,76121,0.002180739
37,2006,MA,132,60545,0.002180197
7,2013,CT,80,36809,0.002173382
32,2006,AR,79,36576,0.002159886
32,2011,AZ,11,5101,0.00215644
37,2011,AZ,11,5101,0.00215644
3,2006,CT,63,29297,0.002150391
53,2008,AR,103,47926,0.002149147
37,2010,MA,153,71228,0.002148032
41,2005,MA,124,57784,0.002145923
34,2015,CT,75,34965,0.002145002
32,2009,AR,121,56428,0.002144326
56,2009,AR,121,56428,0.002144326
29,2012,MA,150,70084,0.002140289
56,2007,AR,85,39741,0.002138849
53,2003,AR,32,14975,0.002136895
32,2003,AR,32,14975,0.002136895
7,2010,CT,93,43523,0.002136801
8,2016,AZ,14,6557,0.002135123
41,2016,AZ,14,6557,0.002135123
20,2005,AR,75,35143,0.002134138
53,2010,AR,117,54934,0.002129829
52,2016,MA,129,60669,0.002126292
21,2015,AL,3,1413,0.002123142
32,2015,AL,3,1413,0.002123142
46,2015,AL,3,1413,0.002123142
41,2000,CT,31,14625,0.002119658
10,2009,AR,119,56428,0.002108882
48,2012,AZ,10,4742,0.002108815
62,2017,CO,206,98112,0.002099641
30,2013,CT,77,36809,0.00209188
3,2010,MA,149,71228,0.002091874
20,2000,MA,68,32548,0.002089222
11,2009,AL,3,1441,0.002081888
21,2009,AL,3,1441,0.002081888
17,2009,CT,93,44723,0.002079467
2,2013,AL,3,1445,0.002076125
29,2013,MA,144,69368,0.002075885
34,2015,AZ,14,6755,0.002072539
53,2011,AR,113,54591,0.002069938
37,2012,MA,145,70084,0.002068946
15,2017,AL,2,967,0.002068252
46,2017,AL,2,967,0.002068252
29,2009,MA,145,70221,0.002064909
20,2015,CO,197,95529,0.002062201
53,1992,CO,4,1941,0.002060793
32,1992,CO,4,1941,0.002060793
37,2001,CT,48,23358,0.00205497
30,2002,AR,4,1950,0.002051282
37,2009,MA,144,70221,0.002050669
12,2005,CT,67,32783,0.002043742
22,2018,AR,135,66118,0.002041804
20,2001,AR,5,2452,0.002039152
36,2001,AR,5,2452,0.002039152
8,2013,CT,75,36809,0.002037545
2,2001,MA,78,38446,0.00202882
20,2004,MA,102,50284,0.002028478
20,2006,AR,74,36576,0.002023185
37,2006,CO,154,76121,0.002023095
32,2012,AR,114,56411,0.002020882
22,2013,AR,107,53050,0.002016965
7,2014,CT,72,35703,0.002016637
28,2000,AR,1,496,0.002016129
3,2000,AR,1,496,0.002016129
10,2011,CT,83,41180,0.002015542
3,2006,MA,122,60545,0.00201503
3,2005,CT,66,32783,0.002013239
30,2005,CT,66,32783,0.002013239
37,2003,CT,56,27941,0.002004223
56,2008,AR,96,47926,0.002003088
29,2005,AZ,4,1998,0.002002002
37,2018,MA,107,53546,0.001998282
7,2012,CT,76,38194,0.001989841
41,2013,CO,168,84486,0.001988495
20,2017,AZ,15,7554,0.001985703
56,2012,AR,112,56411,0.001985428
50,2016,CT,77,38905,0.00197918
15,2008,CO,155,78504,0.001974422
10,2002,CT,47,23946,0.00196275
22,2016,AR,120,61211,0.001960432
34,1993,CO,3,1534,0.001955671
41,1993,CO,3,1534,0.001955671
20,2005,MA,113,57784,0.001955559
32,2017,CO,191,98112,0.001946755
50,2018,CT,75,38589,0.001943559
37,2009,CO,151,77723,0.001942797
56,2013,AR,103,53050,0.001941565
32,2013,AR,103,53050,0.001941565
37,2007,MA,129,66532,0.001938917
3,2005,MA,112,57784,0.001938253
53,2005,AR,68,35143,0.001934951
32,2018,CO,188,97234,0.00193348
34,2013,CT,71,36809,0.001928876
56,2011,AR,105,54591,0.001923394
17,2008,CT,90,46817,0.001922379
3,2002,CT,46,23946,0.001920989
30,2018,AR,127,66118,0.001920808
37,2013,MA,133,69368,0.001917311
29,2007,MA,127,66532,0.001908856
43,2018,MA,102,53546,0.001904904
10,2014,CT,68,35703,0.001904602
53,2013,AR,101,53050,0.001903864
29,2006,MA,115,60545,0.001899414
53,2009,AR,107,56428,0.001896222
7,2006,AZ,3,1584,0.001893939
37,2006,AZ,3,1584,0.001893939
15,2002,MA,75,39767,0.001885986
20,1999,CT,12,6363,0.001885903
3,2008,MA,144,76365,0.001885681
42,2007,CO,139,73811,0.001883188
6,2002,CT,45,23946,0.001879228
22,2015,AR,108,57544,0.001876825
41,1992,AL,5,2671,0.001871958
41,2016,CO,183,97769,0.001871759
29,2015,MA,113,60395,0.001871016
41,2014,CO,172,92163,0.001866259
3,2003,MA,76,40857,0.001860146
41,2017,AZ,14,7554,0.001853323
34,2017,AZ,14,7554,0.001853323
20,2010,MA,132,71228,0.001853204
52,2013,AZ,13,7017,0.001852644
8,2014,CT,66,35703,0.001848584
29,2011,MA,129,69868,0.001846339
37,2000,CT,27,14625,0.001846154
35,1994,CO,1,543,0.001841621
30,1994,CO,1,543,0.001841621
41,1994,CO,1,543,0.001841621
7,2018,CO,179,97234,0.00184092
8,2008,CT,86,46817,0.00183694
53,2007,AR,73,39741,0.001836894
34,2004,CT,62,34008,0.0018231
32,2004,AR,54,29703,0.001817998
52,2017,MA,104,57296,0.001815135
8,2010,CT,79,43523,0.001815132
29,2004,MA,91,50284,0.001809721
7,2003,AR,27,14975,0.001803005
52,2002,CT,43,23946,0.001795707
20,2010,CT,78,43523,0.001792156
52,2015,MA,108,60395,0.001788228
41,1997,CO,86,48132,0.001786753
32,2007,AR,71,39741,0.001786568
43,2002,MA,71,39767,0.0017854
30,2004,AR,53,29703,0.001784332
34,2011,CT,73,41180,0.001772705
53,2012,AR,100,56411,0.001772704
29,1991,AL,7,3962,0.001766784
3,2011,AZ,9,5101,0.00176436
37,2011,MA,123,69868,0.001760463
42,2008,CO,138,78504,0.001757872
29,2000,MA,57,32548,0.00175126
53,2006,AR,64,36576,0.001749781
20,2013,MA,121,69368,0.00174432
30,2009,CT,78,44723,0.001744069
25,2006,CT,51,29297,0.001740793
20,2014,CT,62,35703,0.001736549
8,2018,CT,67,38589,0.001736246
34,2003,AR,26,14975,0.001736227
6,2004,CT,59,34008,0.001734886
32,2014,AR,90,51925,0.001733269
7,2017,CO,170,98112,0.001732714
52,2008,CT,81,46817,0.001730141
8,2017,AZ,13,7554,0.001720943
3,2007,MA,114,66532,0.001713461
22,2012,MA,120,70084,0.001712231
3,2000,CT,25,14625,0.001709402
20,2008,MA,130,76365,0.001702351
36,2009,AZ,8,4707,0.001699596
3,2018,MA,91,53546,0.001699473
7,2016,CO,166,97769,0.00169788
7,2006,AR,62,36576,0.001695101
30,2008,AR,81,47926,0.001690106
20,2008,CT,79,46817,0.001687421
53,2012,AZ,8,4742,0.001687052
32,2012,AZ,8,4742,0.001687052
18,2012,AZ,8,4742,0.001687052
37,2012,AZ,8,4742,0.001687052
20,2013,CT,62,36809,0.001684371
3,2013,CT,62,36809,0.001684371
3,2003,CT,47,27941,0.001682116
22,2016,MA,102,60669,0.001681254
41,2007,AL,2,1190,0.001680672
7,2007,AL,2,1190,0.001680672
46,2007,AL,2,1190,0.001680672
34,2010,CT,73,43523,0.001677274
32,2009,CO,130,77723,0.001672607
13,2013,MA,116,69368,0.001672241
41,2004,AZ,2,1202,0.001663894
36,2004,AZ,2,1202,0.001663894
19,2004,AZ,2,1202,0.001663894
37,2004,AZ,2,1202,0.001663894
26,2008,AL,2,1203,0.00166251
21,2008,AL,2,1203,0.00166251
41,2008,AL,2,1203,0.00166251
6,2009,CT,74,44723,0.00165463
32,2008,AR,79,47926,0.001648375
7,2014,AZ,12,7281,0.001648125
32,2012,AL,2,1214,0.001647446
21,2012,AL,2,1214,0.001647446
8,2012,AL,2,1214,0.001647446
12,2004,CT,56,34008,0.001646671
8,2018,CO,160,97234,0.001645515
7,2016,CT,64,38905,0.001645033
8,2018,MA,88,53546,0.001643447
41,2012,CO,142,86528,0.001641087
63,2018,CT,63,38589,0.00163259
42,2001,AR,4,2452,0.001631321
2,2001,AR,4,2452,0.001631321
20,2002,CT,39,23946,0.001628664
37,2002,CO,65,39918,0.001628338
17,2011,CT,67,41180,0.001627003
3,2001,CT,38,23358,0.001626852
42,2012,CO,140,86528,0.001617973
15,2013,MA,112,69368,0.001614577
42,2005,CO,127,78835,0.00161096
20,2011,CT,66,41180,0.00160272
31,2012,CT,61,38194,0.001597109
34,2007,AZ,3,1880,0.001595745
22,2018,MA,85,53546,0.00158742
20,2006,MA,96,60545,0.001585597
32,2016,CO,155,97769,0.00158537
20,2004,AR,47,29703,0.001582332
43,2015,AR,91,57544,0.001581399
53,2014,AR,82,51925,0.001579201
50,1997,CO,76,48132,0.001578991
32,2011,AR,86,54591,0.001575351
3,2015,CT,55,34965,0.001573002
8,2015,CT,55,34965,0.001573002
22,2010,MA,112,71228,0.001572415
43,2010,MA,112,71228,0.001572415
22,2013,MA,109,69368,0.00157133
20,2012,CT,60,38194,0.001570927
3,2017,MA,90,57296,0.00157079
17,2006,CT,46,29297,0.001570127
7,2011,AZ,8,5101,0.00156832
53,2011,AZ,8,5101,0.00156832
3,2007,CT,55,35110,0.001566505
32,2010,AR,86,54934,0.001565515
20,2015,AR,90,57544,0.001564021
37,2005,MA,90,57784,0.001557525
3,2015,MA,94,60395,0.00155642
20,2012,MA,109,70084,0.001555277
20,2009,CT,69,44723,0.00154283
3,2002,AR,3,1950,0.001538462
2,2002,AR,3,1950,0.001538462
42,2016,AR,94,61211,0.001535672
29,2008,MA,117,76365,0.001532115
41,2015,CO,146,95529,0.001528332
20,2009,AR,86,56428,0.001524066
43,2016,AR,93,61211,0.001519335
46,2018,AZ,11,7249,0.001517451
20,2008,AZ,3,1978,0.001516684
36,2008,AZ,3,1978,0.001516684
8,2016,CT,59,38905,0.001516515
17,2010,CT,66,43523,0.00151644
46,2018,MA,81,53546,0.001512718
41,2018,CO,147,97234,0.001511817
15,2000,MA,49,32548,0.001505469
32,2008,CO,118,78504,0.001503108
46,2005,AZ,3,1998,0.001501502
3,2005,AZ,3,1998,0.001501502
20,2005,AZ,3,1998,0.001501502
3,2016,MA,91,60669,0.001499942
15,2007,CO,110,73811,0.001490293
13,2011,MA,104,69868,0.001488521
42,2004,CO,80,53749,0.0014884
41,2009,AZ,7,4707,0.001487147
20,2017,MA,85,57296,0.001483524
46,2017,MA,85,57296,0.001483524
52,2014,AR,77,51925,0.001482908
3,2014,MA,97,65425,0.001482614
20,2015,AZ,10,6755,0.001480385
42,2014,CO,136,92163,0.001475646
3,2012,MA,103,70084,0.001469665
41,2006,AL,2,1362,0.001468429
33,2006,CT,43,29297,0.001467727
3,2012,CT,56,38194,0.001466199
2,2010,AL,2,1371,0.001458789
41,2010,AL,2,1371,0.001458789
15,2010,AL,2,1371,0.001458789
13,2010,AL,2,1371,0.001458789
3,2017,AZ,11,7554,0.001456182
32,2011,CO,113,77660,0.001455061
50,2001,CO,59,40565,0.001454456
22,2005,MA,84,57784,0.00145369
34,2017,AR,88,60711,0.00144949
32,2014,CO,133,92163,0.001443095
37,2011,CO,112,77660,0.001442184
22,2014,MA,94,65425,0.00143676
30,2006,CT,42,29297,0.001433594
3,2011,MA,100,69868,0.00143127
15,2011,CO,111,77660,0.001429307
41,2017,CO,140,98112,0.001426941
13,2012,MA,100,70084,0.001426859
8,2013,AZ,10,7017,0.00142511
56,2015,AL,2,1413,0.001415428
14,2015,AL,2,1413,0.001415428
37,2004,MA,71,50284,0.00141198
42,2013,CO,119,84486,0.001408517
56,2015,AR,81,57544,0.001407619
7,2015,CO,134,95529,0.001402715
8,2017,CT,56,39975,0.001400876
7,2010,CO,106,75757,0.001399211
3,2013,MA,97,69368,0.001398339
43,2017,MA,80,57296,0.001396258
20,2014,MA,91,65425,0.001390906
43,2011,MA,97,69868,0.001388332
32,2009,AL,2,1441,0.001387925
31,2009,AL,2,1441,0.001387925
2,2009,AL,2,1441,0.001387925
50,2000,CO,65,46930,0.001385042
3,2011,CT,57,41180,0.001384167
7,2013,AL,2,1445,0.001384083
21,2013,AL,2,1445,0.001384083
30,2013,AL,2,1445,0.001384083
15,2013,AL,2,1445,0.001384083
36,2013,AL,2,1445,0.001384083
32,2001,CO,56,40565,0.0013805
7,2004,AR,41,29703,0.001380332
34,2018,AZ,10,7249,0.001379501
32,2018,AZ,10,7249,0.001379501
42,2009,CO,107,77723,0.001376684
13,2010,MA,98,71228,0.001375863
13,2014,MA,90,65425,0.001375621
41,2014,AZ,10,7281,0.001373438
32,2010,CO,104,75757,0.00137281
46,2016,AZ,9,6557,0.001372579
20,2011,AZ,7,5101,0.00137228
29,2003,MA,56,40857,0.001370634
46,2011,MA,95,69868,0.001359707
20,2011,AR,74,54591,0.001355535
20,2009,MA,95,70221,0.001352872
3,2004,CT,46,34008,0.001352623
15,2001,MA,52,38446,0.001352546
56,2014,AR,70,51925,0.001348098
46,2010,AZ,7,5196,0.00134719
32,2010,AZ,7,5196,0.00134719
53,2010,AZ,7,5196,0.00134719
42,2011,CO,104,77660,0.001339171
13,2009,MA,94,70221,0.001338631
22,2006,MA,81,60545,0.001337848
15,2008,MA,102,76365,0.00133569
31,2011,CT,55,41180,0.0013356
20,2008,AR,64,47926,0.001335392
37,2010,CO,101,75757,0.00133321
36,2015,AZ,9,6755,0.001332346
15,2015,AZ,9,6755,0.001332346
42,2015,AZ,9,6755,0.001332346
41,2015,AZ,9,6755,0.001332346
4,2002,CO,53,39918,0.001327722
32,2001,CT,31,23358,0.001327168
32,1999,CO,59,44458,0.001327095
15,2012,MA,93,70084,0.001326979
22,2017,MA,76,57296,0.001326445
13,2017,MA,76,57296,0.001326445
32,2013,CO,112,84486,0.001325663
15,2009,CO,103,77723,0.001325219
4,2004,CO,71,53749,0.001320955
15,2004,CO,71,53749,0.001320955
4,2003,CO,61,46225,0.001319632
42,2003,CO,61,46225,0.001319632
20,2015,CT,46,34965,0.001315601
46,2012,MA,92,70084,0.00131271
37,2001,CO,53,40565,0.001306545
43,1993,CO,2,1534,0.001303781
10,1993,CO,2,1534,0.001303781
15,1993,CO,2,1534,0.001303781
43,2016,MA,79,60669,0.001302148
7,2011,AR,71,54591,0.001300581
46,2008,MA,99,76365,0.001296405
20,2018,CT,50,38589,0.001295706
22,2015,MA,78,60395,0.001291498
43,2014,AR,67,51925,0.001290323
6,2018,MA,69,53546,0.001288612
22,2011,MA,90,69868,0.001288143
20,2016,MA,78,60669,0.001285665
46,2010,MA,91,71228,0.001277587
20,2009,AZ,6,4707,0.001274697
37,2017,CO,125,98112,0.001274054
52,2018,MA,68,53546,0.001269936
8,2014,MA,83,65425,0.001268628
8,2012,AZ,6,4742,0.001265289
7,2012,AZ,6,4742,0.001265289
29,2005,MA,73,57784,0.001263325
3,2006,AZ,2,1584,0.001262626
52,2006,AZ,2,1584,0.001262626
20,2006,AZ,2,1584,0.001262626
32,2006,AZ,2,1584,0.001262626
44,1991,AL,5,3962,0.001261989
18,2011,MA,88,69868,0.001259518
43,2012,MA,88,70084,0.001255636
13,2016,MA,76,60669,0.001252699
37,2008,AR,60,47926,0.00125193
63,2017,CT,50,39975,0.001250782
3,2017,CT,50,39975,0.001250782
57,2009,CO,97,77723,0.001248022
3,2005,CO,98,78835,0.001243103
43,2015,MA,75,60395,0.001241825
34,2016,AR,76,61211,0.001241607
3,2018,AZ,9,7249,0.001241551
36,2018,AZ,9,7249,0.001241551
63,2018,AZ,9,7249,0.001241551
3,2010,CT,54,43523,0.001240723
46,2013,MA,86,69368,0.001239765
13,2018,MA,66,53546,0.001232585
3,2014,CT,44,35703,0.001232389
37,2005,CO,97,78835,0.001230418
13,2015,MA,74,60395,0.001225267
37,2012,CO,106,86528,0.001225037
22,2009,MA,86,70221,0.001224705
43,2009,MA,86,70221,0.001224705
7,2009,AR,69,56428,0.001222797
4,2006,CO,93,76121,0.001221739
61,2017,MA,70,57296,0.001221726
50,1998,CO,62,51040,0.001214734
57,2010,CO,92,75757,0.001214409
20,2016,CT,47,38905,0.001208071
7,2012,AR,68,56411,0.001205439
50,2005,CO,95,78835,0.001205049
32,2002,CO,48,39918,0.001202465
20,2011,MA,84,69868,0.001202267
12,2003,AR,18,14975,0.001202003
32,2012,CO,104,86528,0.001201923
15,2013,CO,101,84486,0.001195464
56,2018,AR,79,66118,0.001194833
63,2017,AZ,9,7554,0.001191422
22,2007,MA,79,66532,0.001187399
3,2015,AZ,8,6755,0.001184308
32,2015,AZ,8,6755,0.001184308
25,2009,MA,83,70221,0.001181983
18,2005,MA,68,57784,0.001176796
8,2011,AZ,6,5101,0.00117624
25,2004,CT,40,34008,0.001176194
53,2004,MA,59,50284,0.001173335
37,2018,CO,114,97234,0.001172429
25,2007,MA,78,66532,0.001172368
46,2016,MA,71,60669,0.001170285
15,2006,CO,89,76121,0.001169191
7,1998,CT,1,856,0.001168224
46,1998,CT,1,856,0.001168224
30,1998,CT,1,856,0.001168224
32,1998,CT,1,856,0.001168224
4,2005,CO,92,78835,0.001166994
7,2005,AR,41,35143,0.001166662
20,2010,AR,64,54934,0.001165034
8,2018,AR,77,66118,0.001164585
46,2006,MA,70,60545,0.001156165
52,2010,AZ,6,5196,0.001154734
36,2010,AZ,6,5196,0.001154734
48,2010,AZ,6,5196,0.001154734
43,2017,AR,70,60711,0.001153004
32,2007,CO,85,73811,0.00115159
36,2016,AL,1,870,0.001149425
21,2016,AL,1,870,0.001149425
20,2016,AL,1,870,0.001149425
43,2016,AL,1,870,0.001149425
56,2016,AL,1,870,0.001149425
30,2016,AL,1,870,0.001149425
7,2005,MA,66,57784,0.001142185
20,2013,AZ,8,7017,0.001140088
7,2014,CO,105,92163,0.001139286
52,2005,AR,40,35143,0.001138207
8,2016,MA,69,60669,0.001137319
32,2004,CO,61,53749,0.001134905
8,2015,AR,65,57544,0.00112957
43,2008,MA,86,76365,0.00112617
50,2003,CO,52,46225,0.001124932
15,1992,AL,3,2671,0.001123175
20,1992,AL,3,2671,0.001123175
30,1992,AL,3,2671,0.001123175
31,1992,AL,3,2671,0.001123175
8,2014,AR,58,51925,0.001116996
46,2014,MA,73,65425,0.001115781
32,2004,MA,56,50284,0.001113674
10,2016,AR,68,61211,0.001110911
46,2009,MA,78,70221,0.001110779
25,2003,CT,31,27941,0.001109481
20,2015,MA,67,60395,0.001109363
42,2010,CO,84,75757,0.001108808
50,2002,CO,44,39918,0.00110226
37,2003,MA,45,40857,0.001101402
8,2017,MA,63,57296,0.001099553
3,2014,AZ,8,7281,0.00109875
15,2010,CO,83,75757,0.001095608
43,2000,CT,16,14625,0.001094017
32,2000,CT,16,14625,0.001094017
43,2004,MA,55,50284,0.001093787
8,2013,AR,58,53050,0.001093308
7,2010,AR,60,54934,0.00109222
34,2018,AR,72,66118,0.001088962
3,2018,CT,42,38589,0.001088393
18,2009,MA,76,70221,0.001082297
15,2007,MA,72,66532,0.001082186
52,2009,AR,61,56428,0.001081024
37,1997,CO,52,48132,0.001080362
56,2016,AR,66,61211,0.001078238
7,2003,MA,44,40857,0.001076927
20,2017,CT,43,39975,0.001075672
20,2013,AR,57,53050,0.001074458
37,2014,CO,99,92163,0.001074184
25,2008,MA,82,76365,0.00107379
7,2006,MA,65,60545,0.001073582
3,2009,CT,48,44723,0.001073273
36,2016,AZ,7,6557,0.001067561
63,2016,AZ,7,6557,0.001067561
32,2016,AZ,7,6557,0.001067561
7,2010,MA,76,71228,0.001066996
52,2008,AR,51,47926,0.001064141
20,2007,AZ,2,1880,0.00106383
37,2007,AZ,2,1880,0.00106383
41,2007,AZ,2,1880,0.00106383
7,2007,AZ,2,1880,0.00106383
37,2016,CO,104,97769,0.001063732
52,2009,AZ,5,4707,0.001062248
46,2015,MA,64,60395,0.00105969
37,2015,CO,101,95529,0.001057271
52,2007,AR,42,39741,0.001056843
3,2009,CO,82,77723,0.001055029
7,2004,MA,53,50284,0.001054013
43,2013,MA,73,69368,0.001052358
15,2002,CO,42,39918,0.001052157
46,2007,MA,70,66532,0.001052125
30,2012,CT,40,38194,0.001047285
8,2015,MA,63,60395,0.001043133
43,2011,CO,81,77660,0.001043008
57,2011,CO,81,77660,0.001043008
43,2014,MA,68,65425,0.001039358
15,2014,MA,68,65425,0.001039358
25,2010,MA,74,71228,0.001038917
32,1997,CO,50,48132,0.00103881
4,2018,CO,101,97234,0.001038731
32,2003,CO,48,46225,0.001038399
50,2006,CO,79,76121,0.001037821
15,2005,CT,34,32783,0.001037123
8,2015,AZ,7,6755,0.001036269
52,2015,AZ,7,6755,0.001036269
32,2017,AL,1,967,0.001034126
37,2017,AL,1,967,0.001034126
8,2017,AL,1,967,0.001034126
20,2017,AL,1,967,0.001034126
21,2017,AL,1,967,0.001034126
56,2017,AL,1,967,0.001034126
18,1992,CO,2,1941,0.001030397
48,1992,CO,2,1941,0.001030397
10,1992,CO,2,1941,0.001030397
38,1992,CO,2,1941,0.001030397
43,2010,CO,78,75757,0.001029608
20,2018,MA,55,53546,0.001027154
56,2002,AR,2,1950,0.001025641
36,2002,AR,2,1950,0.001025641
13,2002,AR,2,1950,0.001025641
3,2008,CT,48,46817,0.001025269
7,2008,AR,49,47926,0.00102241
20,2014,AR,53,51925,0.001020703
3,1998,CO,52,51040,0.001018809
7,2013,AR,54,53050,0.001017908
3,2010,CO,77,75757,0.001016408
32,2011,MA,71,69868,0.001016202
42,2006,AR,37,36576,0.001011592
32,2008,AZ,2,1978,0.001011122
18,2013,MA,70,69368,0.001009111
7,2007,AR,40,39741,0.001006517
3,2008,CO,79,78504,0.001006318
6,2016,MA,61,60669,0.001005456
13,2013,CT,37,36809,0.001005189
56,2017,AR,61,60711,0.00100476
8,2017,AR,61,60711,0.00100476
43,2009,CO,78,77723,0.001003564
4,2010,CO,76,75757,0.001003208
50,2007,CO,74,73811,0.001002561
13,2003,AR,15,14975,0.001001669
4,2003,AR,15,14975,0.001001669
15,2003,AR,15,14975,0.001001669
32,2005,AZ,2,1998,0.001001001
8,2005,AZ,2,1998,0.001001001
50,2005,AZ,2,1998,0.001001001
18,2005,AZ,2,1998,0.001001001
43,2018,AR,66,66118,0.000998215
32,2010,MA,71,71228,0.000996799
43,2011,CT,41,41180,0.000995629
37,2003,CO,46,46225,0.000995133
6,2017,MA,57,57296,0.000994834
52,2012,AR,56,56411,0.000992714
25,2006,MA,60,60545,0.000990998
25,2011,MA,69,69868,0.000987577
46,2005,MA,57,57784,0.000986432
52,2006,AR,36,36576,0.000984252
37,2010,AR,54,54934,0.000982998
26,2011,AZ,5,5101,0.0009802
43,2007,MA,65,66532,0.000976973
43,2006,MA,59,60545,0.000974482
32,2015,CO,93,95529,0.000973526
15,2003,CO,45,46225,0.000973499
7,2013,CO,82,84486,0.000970575
37,2013,CO,82,84486,0.000970575
7,2008,MA,74,76365,0.00096903
20,2018,AR,64,66118,0.000967966
15,1999,CO,43,44458,0.000967205
7,2018,AZ,7,7249,0.00096565
41,2010,AZ,5,5196,0.000962279
12,2009,CT,43,44723,0.000961474
13,2009,CT,43,44723,0.000961474
43,2002,CT,23,23946,0.000960494
25,2002,CT,23,23946,0.000960494
42,2008,AR,46,47926,0.000959813
20,2012,AR,54,56411,0.00095726
6,2010,MA,68,71228,0.000954681
43,2003,MA,39,40857,0.000954549
8,2011,CO,74,77660,0.000952871
50,1999,CO,42,44458,0.000944712
37,1999,CT,6,6363,0.000942951
22,2008,MA,72,76365,0.00094284
42,2015,CO,90,95529,0.000942122
7,2011,CO,73,77660,0.000939995
8,2012,AR,53,56411,0.000939533
31,2009,CT,42,44723,0.000939114
8,2013,MA,65,69368,0.000937031
30,2003,AR,14,14975,0.000934891
32,2006,CO,71,76121,0.000932726
52,2010,AR,51,54934,0.000928387
42,2017,CO,91,98112,0.000927511
4,2012,CO,80,86528,0.000924556
7,2012,CO,80,86528,0.000924556
37,2015,AR,53,57544,0.000921034
3,2006,CO,70,76121,0.000919589
50,2008,CO,72,78504,0.000917151
17,2012,CT,35,38194,0.000916374
3,2016,AZ,6,6557,0.000915053
50,2009,CO,71,77723,0.000913501
25,2007,CT,32,35110,0.000911421
4,2015,CO,87,95529,0.000910718
25,2013,MA,63,69368,0.0009082
7,2017,AR,55,60711,0.000905931
3,1999,CO,40,44458,0.000899726
50,2013,CO,76,84486,0.000899557
18,2012,MA,63,70084,0.000898921
8,2012,MA,63,70084,0.000898921
8,2016,AR,55,61211,0.000898531
32,2011,CT,37,41180,0.000898494
50,2010,CO,68,75757,0.000897607
52,2011,AR,49,54591,0.000897584
37,2000,CO,42,46930,0.00089495
46,2004,MA,45,50284,0.000894917
15,2004,MA,45,50284,0.000894917
52,2009,CT,40,44723,0.000894394
32,2012,CT,34,38194,0.000890192
50,2014,CO,82,92163,0.000889728
18,2015,AZ,6,6755,0.000888231
4,2013,CO,75,84486,0.000887721
50,2005,CT,29,32783,0.000884605
25,2005,CT,29,32783,0.000884605
32,2018,CT,34,38589,0.00088108
8,2008,AR,42,47926,0.000876351
32,2008,CT,41,46817,0.00087575
50,2004,CO,47,53749,0.000874435
4,1997,CO,42,48132,0.0008726
18,2010,MA,62,71228,0.000870444
52,2015,AR,50,57544,0.0008689
37,2009,AR,49,56428,0.000868363
4,2007,CO,64,73811,0.000867079
6,2015,MA,52,60395,0.000860998
4,2014,CO,79,92163,0.000857177
25,2014,MA,56,65425,0.000855942
42,2010,AR,47,54934,0.000855572
42,2007,AR,34,39741,0.00085554
15,2012,CO,74,86528,0.000855214
18,2017,MA,49,57296,0.000855208
62,2018,CT,33,38589,0.000855166
53,2013,AZ,6,7017,0.000855066
3,2002,MA,34,39767,0.00085498
7,2002,MA,34,39767,0.00085498
3,2002,CO,34,39918,0.000851746
32,2005,CO,67,78835,0.000849876
7,2009,AZ,4,4707,0.000849798
34,2009,AZ,4,4707,0.000849798
7,2011,MA,59,69868,0.00084445
34,2004,AR,25,29703,0.000841666
43,2008,CO,66,78504,0.000840721
18,2007,AL,1,1190,0.000840336
56,2007,AL,1,1190,0.000840336
43,2007,AL,1,1190,0.000840336
20,2007,AL,1,1190,0.000840336
32,2007,AL,1,1190,0.000840336
30,2007,AL,1,1190,0.000840336
4,2016,CO,82,97769,0.000838712
29,2001,MA,32,38446,0.000832336
8,2004,AZ,1,1202,0.000831947
25,2004,AZ,1,1202,0.000831947
56,2008,AL,1,1203,0.000831255
2,2008,AL,1,1203,0.000831255
20,2008,AL,1,1203,0.000831255
36,2008,AL,1,1203,0.000831255
5,2008,AL,1,1203,0.000831255
29,2008,AL,1,1203,0.000831255
13,2008,AL,1,1203,0.000831255
32,2000,CO,39,46930,0.000831025
20,2007,AR,33,39741,0.000830377
37,2002,MA,33,39767,0.000829834
37,2018,AZ,6,7249,0.0008277
20,2018,AZ,6,7249,0.0008277
13,2010,CT,36,43523,0.000827149
